profile_id,user_id,bio,height_cm,photo_count,profile_completeness_pct
1226,1226,Alhamdulillah for everything. Seeking a kind-hearted partner.,175,1,90
1227,1227,Simple person with strong values.,150,1,80
1228,1228,Looking for a sincere life partner.,180,3,90
1229,1229,Looking for a sincere life partner.,169,6,90
1230,1230,Looking for a sincere life partner.,177,3,100
1231,1231,Looking for a sincere life partner.,166,2,35
1232,1232,,178,3,65
1233,1233,Looking for a sincere life partner.,151,3,90
1234,1234,,170,3,80
1235,1235,"Love reading, travel and good food.",186,3,65
1236,1236,"Love reading, travel and good food.",179,2,35
1237,1237,Alhamdulillah for everything. Seeking a kind-hearted partner.,179,5,100
1238,1238,"Love reading, travel and good food.",169,1,80
1239,1239,Simple person with strong values.,180,4,80
1240,1240,"Love reading, travel and good food.",168,1,90
1241,1241,Alhamdulillah for everything. Seeking a kind-hearted partner.,164,6,90
1242,1242,Family-oriented and career-focused.,167,2,65
1243,1243,Family-oriented and career-focused.,181,0,90
1244,1244,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,0,65
1245,1245,,165,3,65
1246,1246,,168,1,90
1247,1247,Family-oriented and career-focused.,171,4,50
1248,1248,"Love reading, travel and good food.",175,6,65
1249,1249,"Love reading, travel and good food.",167,1,65
1250,1250,"Love reading, travel and good food.",162,3,90
1251,1251,Alhamdulillah for everything. Seeking a kind-hearted partner.,153,0,90
1252,1252,Family-oriented and career-focused.,151,4,90
1253,1253,"Love reading, travel and good food.",171,2,65
1254,1254,Family-oriented and career-focused.,182,1,90
1255,1255,Looking for a sincere life partner.,184,3,35
1256,1256,"Love reading, travel and good food.",172,5,35
1257,1257,Simple person with strong values.,164,2,65
1258,1258,Simple person with strong values.,184,4,80
1259,1259,Family-oriented and career-focused.,175,3,100
1260,1260,Looking for a sincere life partner.,180,6,90
1261,1261,Family-oriented and career-focused.,167,2,90
1262,1262,"Love reading, travel and good food.",184,3,100
1263,1263,Alhamdulillah for everything. Seeking a kind-hearted partner.,171,5,80
1264,1264,Looking for a sincere life partner.,174,2,80
1265,1265,Looking for a sincere life partner.,188,3,80
1266,1266,,154,2,100
1267,1267,,178,3,80
1268,1268,"Love reading, travel and good food.",150,4,65
1269,1269,Looking for a sincere life partner.,154,2,80
1270,1270,"Love reading, travel and good food.",180,6,65
1271,1271,Looking for a sincere life partner.,165,0,35
1272,1272,"Love reading, travel and good food.",167,5,50
1273,1273,"Love reading, travel and good food.",176,2,90
1274,1274,Simple person with strong values.,186,3,80
1275,1275,Looking for a sincere life partner.,173,3,80
1276,1276,,176,6,50
1277,1277,"Love reading, travel and good food.",161,0,35
1278,1278,Simple person with strong values.,177,6,90
1279,1279,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,4,80
1280,1280,Simple person with strong values.,167,5,50
1281,1281,"Love reading, travel and good food.",181,4,65
1282,1282,Simple person with strong values.,176,2,90
1283,1283,Looking for a sincere life partner.,167,1,65
1284,1284,"Love reading, travel and good food.",175,2,50
1285,1285,,161,1,80
1286,1286,,161,5,65
1287,1287,Looking for a sincere life partner.,171,3,65
1288,1288,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,2,50
1289,1289,Family-oriented and career-focused.,160,1,65
1290,1290,Family-oriented and career-focused.,172,3,90
1291,1291,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,2,80
1292,1292,Family-oriented and career-focused.,167,5,65
1293,1293,Simple person with strong values.,165,5,65
1294,1294,Looking for a sincere life partner.,175,6,65
1295,1295,Simple person with strong values.,166,0,100
1296,1296,Alhamdulillah for everything. Seeking a kind-hearted partner.,167,1,90
1297,1297,Family-oriented and career-focused.,181,3,100
1298,1298,Alhamdulillah for everything. Seeking a kind-hearted partner.,188,5,50
1299,1299,"Love reading, travel and good food.",170,6,90
1300,1300,Looking for a sincere life partner.,162,2,80
1301,1301,Family-oriented and career-focused.,186,4,100
1302,1302,Alhamdulillah for everything. Seeking a kind-hearted partner.,171,6,65
1303,1303,Simple person with strong values.,165,1,50
1304,1304,Family-oriented and career-focused.,179,5,90
1305,1305,,159,2,100
1306,1306,,162,3,90
1307,1307,Alhamdulillah for everything. Seeking a kind-hearted partner.,163,0,100
1308,1308,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,0,35
1309,1309,,172,2,80
1310,1310,,167,3,100
1311,1311,Family-oriented and career-focused.,170,6,100
1312,1312,,162,2,90
1313,1313,,176,4,80
1314,1314,Simple person with strong values.,162,2,50
1315,1315,,160,1,50
1316,1316,Family-oriented and career-focused.,165,4,90
1317,1317,Family-oriented and career-focused.,173,3,90
1318,1318,"Love reading, travel and good food.",162,0,35
1319,1319,,171,2,100
1320,1320,Family-oriented and career-focused.,178,3,65
1321,1321,Alhamdulillah for everything. Seeking a kind-hearted partner.,167,4,80
1322,1322,"Love reading, travel and good food.",181,1,65
1323,1323,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,0,90
1324,1324,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,4,50
1325,1325,Family-oriented and career-focused.,166,3,65
1326,1326,Alhamdulillah for everything. Seeking a kind-hearted partner.,184,5,65
1327,1327,Alhamdulillah for everything. Seeking a kind-hearted partner.,151,3,35
1328,1328,"Love reading, travel and good food.",156,3,80
1329,1329,Looking for a sincere life partner.,171,4,100
1330,1330,"Love reading, travel and good food.",166,6,90
1331,1331,Looking for a sincere life partner.,166,3,65
1332,1332,Family-oriented and career-focused.,188,4,35
1333,1333,"Love reading, travel and good food.",178,4,100
1334,1334,Simple person with strong values.,186,4,65
1335,1335,Looking for a sincere life partner.,165,5,50
1336,1336,Alhamdulillah for everything. Seeking a kind-hearted partner.,172,5,65
1337,1337,Family-oriented and career-focused.,182,4,35
1338,1338,"Love reading, travel and good food.",183,0,65
1339,1339,,181,4,35
1340,1340,,183,3,80
1341,1341,Simple person with strong values.,162,1,80
1342,1342,Looking for a sincere life partner.,182,0,80
1343,1343,Family-oriented and career-focused.,165,3,90
1344,1344,,187,1,50
1345,1345,Alhamdulillah for everything. Seeking a kind-hearted partner.,177,2,35
1346,1346,Family-oriented and career-focused.,166,1,35
1347,1347,Looking for a sincere life partner.,166,2,90
1348,1348,Simple person with strong values.,169,3,80
1349,1349,"Love reading, travel and good food.",167,5,35
1350,1350,Simple person with strong values.,171,1,65
1351,1351,Alhamdulillah for everything. Seeking a kind-hearted partner.,179,0,100
1352,1352,Simple person with strong values.,168,1,100
1353,1353,,165,5,80
1354,1354,,171,4,35
1355,1355,,177,1,50
1356,1356,Family-oriented and career-focused.,170,4,100
1357,1357,"Love reading, travel and good food.",170,4,80
1358,1358,,167,2,35
1359,1359,Alhamdulillah for everything. Seeking a kind-hearted partner.,173,0,90
1360,1360,Alhamdulillah for everything. Seeking a kind-hearted partner.,177,3,100
1361,1361,Simple person with strong values.,170,2,90
1362,1362,,168,0,90
1363,1363,Simple person with strong values.,171,1,100
1364,1364,Alhamdulillah for everything. Seeking a kind-hearted partner.,161,4,80
1365,1365,,160,0,90
1366,1366,Looking for a sincere life partner.,168,3,35
1367,1367,Simple person with strong values.,176,1,65
1368,1368,Alhamdulillah for everything. Seeking a kind-hearted partner.,154,2,35
1369,1369,,168,5,50
1370,1370,Looking for a sincere life partner.,150,3,65
1371,1371,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,2,65
1372,1372,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,1,100
1373,1373,Family-oriented and career-focused.,161,1,50
1374,1374,,175,0,35
1375,1375,Alhamdulillah for everything. Seeking a kind-hearted partner.,182,1,65
1376,1376,Simple person with strong values.,161,2,65
1377,1377,Simple person with strong values.,168,0,90
1378,1378,Simple person with strong values.,150,4,100
1379,1379,,161,2,90
1380,1380,Simple person with strong values.,188,2,90
1381,1381,Looking for a sincere life partner.,170,3,90
1382,1382,Family-oriented and career-focused.,184,1,50
1383,1383,"Love reading, travel and good food.",176,3,80
1384,1384,"Love reading, travel and good food.",177,1,80
1385,1385,Simple person with strong values.,176,1,100
1386,1386,,183,2,100
1387,1387,Looking for a sincere life partner.,180,2,50
1388,1388,Family-oriented and career-focused.,177,4,100
1389,1389,,185,6,90
1390,1390,Alhamdulillah for everything. Seeking a kind-hearted partner.,171,3,90
1391,1391,Alhamdulillah for everything. Seeking a kind-hearted partner.,185,4,50
1392,1392,,169,2,100
1393,1393,,182,0,35
1394,1394,Simple person with strong values.,157,1,80
1395,1395,Simple person with strong values.,174,4,90
1396,1396,,187,3,90
1397,1397,,168,6,65
1398,1398,,167,2,65
1399,1399,,150,6,35
1400,1400,Looking for a sincere life partner.,170,6,90
1401,1401,Family-oriented and career-focused.,176,6,80
1402,1402,Alhamdulillah for everything. Seeking a kind-hearted partner.,173,4,80
1403,1403,Looking for a sincere life partner.,156,0,90
1404,1404,Family-oriented and career-focused.,165,2,35
1405,1405,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,4,80
1406,1406,,169,2,80
1407,1407,Alhamdulillah for everything. Seeking a kind-hearted partner.,153,0,50
1408,1408,Family-oriented and career-focused.,170,4,50
1409,1409,Alhamdulillah for everything. Seeking a kind-hearted partner.,158,2,100
1410,1410,"Love reading, travel and good food.",182,2,100
1411,1411,Looking for a sincere life partner.,180,0,65
1412,1412,Simple person with strong values.,164,4,65
1413,1413,Alhamdulillah for everything. Seeking a kind-hearted partner.,170,1,65
1414,1414,"Love reading, travel and good food.",169,3,50
1415,1415,"Love reading, travel and good food.",182,2,90
1416,1416,Looking for a sincere life partner.,161,1,35
1417,1417,Simple person with strong values.,162,4,90
1418,1418,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,3,65
1419,1419,Looking for a sincere life partner.,155,3,100
1420,1420,Looking for a sincere life partner.,166,3,100
1421,1421,"Love reading, travel and good food.",159,3,50
1422,1422,,179,5,80
1423,1423,Looking for a sincere life partner.,155,0,80
1424,1424,Looking for a sincere life partner.,185,2,80
1425,1425,Simple person with strong values.,169,1,65
1426,1426,,186,3,80
1427,1427,Looking for a sincere life partner.,168,5,80
1428,1428,Simple person with strong values.,166,1,100
1429,1429,Looking for a sincere life partner.,184,5,65
1430,1430,,165,3,100
1431,1431,Family-oriented and career-focused.,188,5,65
1432,1432,Looking for a sincere life partner.,181,4,80
1433,1433,"Love reading, travel and good food.",179,1,90
1434,1434,Looking for a sincere life partner.,152,4,65
1435,1435,,165,3,35
1436,1436,,161,2,100
1437,1437,Simple person with strong values.,159,0,80
1438,1438,,168,1,80
1439,1439,"Love reading, travel and good food.",178,3,65
1440,1440,,172,2,90
1441,1441,"Love reading, travel and good food.",163,2,100
1442,1442,Alhamdulillah for everything. Seeking a kind-hearted partner.,184,1,80
1443,1443,Family-oriented and career-focused.,170,1,65
1444,1444,Looking for a sincere life partner.,172,1,100
1445,1445,Looking for a sincere life partner.,184,2,80
1446,1446,Looking for a sincere life partner.,175,6,65
1447,1447,Family-oriented and career-focused.,186,0,80
1448,1448,Family-oriented and career-focused.,181,1,80
1449,1449,"Love reading, travel and good food.",166,0,80
1450,1450,Simple person with strong values.,178,5,80
1451,1451,Looking for a sincere life partner.,183,1,65
1452,1452,Family-oriented and career-focused.,172,2,90
1453,1453,"Love reading, travel and good food.",171,0,65
1454,1454,Simple person with strong values.,152,1,35
1455,1455,,161,3,50
1456,1456,Family-oriented and career-focused.,178,2,35
1457,1457,,188,3,100
1458,1458,Family-oriented and career-focused.,170,2,80
1459,1459,Simple person with strong values.,172,1,90
1460,1460,,175,4,80
1461,1461,Family-oriented and career-focused.,159,0,50
1462,1462,Simple person with strong values.,177,3,80
1463,1463,Looking for a sincere life partner.,172,0,100
1464,1464,,166,2,80
1465,1465,"Love reading, travel and good food.",166,4,80
1466,1466,,188,1,65
1467,1467,"Love reading, travel and good food.",163,6,100
1468,1468,,173,3,80
1469,1469,Simple person with strong values.,171,6,90
1470,1470,Family-oriented and career-focused.,170,2,80
1471,1471,Looking for a sincere life partner.,158,6,90
1472,1472,Alhamdulillah for everything. Seeking a kind-hearted partner.,179,5,35
1473,1473,Looking for a sincere life partner.,168,3,50
1474,1474,"Love reading, travel and good food.",154,4,80
1475,1475,Looking for a sincere life partner.,165,3,35
1476,1476,Family-oriented and career-focused.,185,2,50
1477,1477,Alhamdulillah for everything. Seeking a kind-hearted partner.,167,2,80
1478,1478,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,3,50
1479,1479,,172,3,50
1480,1480,Alhamdulillah for everything. Seeking a kind-hearted partner.,187,5,90
1481,1481,Simple person with strong values.,153,2,65
1482,1482,"Love reading, travel and good food.",168,3,35
1483,1483,Alhamdulillah for everything. Seeking a kind-hearted partner.,170,3,80
1484,1484,"Love reading, travel and good food.",185,2,100
1485,1485,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,2,50
1486,1486,Looking for a sincere life partner.,180,3,80
1487,1487,"Love reading, travel and good food.",172,3,35
1488,1488,"Love reading, travel and good food.",172,0,80
1489,1489,"Love reading, travel and good food.",167,4,80
1490,1490,"Love reading, travel and good food.",185,2,80
1491,1491,,172,6,90
1492,1492,,154,4,90
1493,1493,,185,0,80
1494,1494,Simple person with strong values.,161,1,90
1495,1495,Family-oriented and career-focused.,183,1,100
1496,1496,Family-oriented and career-focused.,170,3,90
1497,1497,Looking for a sincere life partner.,163,2,90
1498,1498,,186,4,50
1499,1499,,151,2,80
1500,1500,Simple person with strong values.,167,2,35
1501,1501,Looking for a sincere life partner.,152,5,80
1502,1502,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,1,100
1503,1503,"Love reading, travel and good food.",155,1,80
1504,1504,Simple person with strong values.,159,3,80
1505,1505,,156,3,100
1506,1506,Alhamdulillah for everything. Seeking a kind-hearted partner.,178,6,90
1507,1507,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,6,35
1508,1508,,178,1,100
1509,1509,Looking for a sincere life partner.,171,4,80
1510,1510,,168,0,65
1511,1511,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,3,65
1512,1512,,157,2,100
1513,1513,Alhamdulillah for everything. Seeking a kind-hearted partner.,157,4,90
1514,1514,"Love reading, travel and good food.",178,2,65
1515,1515,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,5,65
1516,1516,Simple person with strong values.,169,6,80
1517,1517,"Love reading, travel and good food.",163,5,50
1518,1518,"Love reading, travel and good food.",159,5,50
1519,1519,,184,2,65
1520,1520,Looking for a sincere life partner.,173,1,90
1521,1521,Looking for a sincere life partner.,162,1,100
1522,1522,Simple person with strong values.,166,4,80
1523,1523,,182,5,90
1524,1524,,150,2,80
1525,1525,Looking for a sincere life partner.,155,1,90
1526,1526,Alhamdulillah for everything. Seeking a kind-hearted partner.,150,2,80
1527,1527,"Love reading, travel and good food.",178,6,80
1528,1528,Looking for a sincere life partner.,177,0,80
1529,1529,"Love reading, travel and good food.",168,3,100
1530,1530,,180,4,65
1531,1531,Family-oriented and career-focused.,171,1,65
1532,1532,Simple person with strong values.,170,3,50
1533,1533,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,2,65
1534,1534,"Love reading, travel and good food.",175,2,80
1535,1535,Looking for a sincere life partner.,167,4,90
1536,1536,Looking for a sincere life partner.,171,4,65
1537,1537,,175,3,80
1538,1538,Simple person with strong values.,185,1,80
1539,1539,Alhamdulillah for everything. Seeking a kind-hearted partner.,150,6,90
1540,1540,,178,5,100
1541,1541,Looking for a sincere life partner.,186,2,80
1542,1542,Simple person with strong values.,187,4,65
1543,1543,Looking for a sincere life partner.,179,3,65
1544,1544,Alhamdulillah for everything. Seeking a kind-hearted partner.,172,5,100
1545,1545,Simple person with strong values.,160,2,90
1546,1546,Simple person with strong values.,162,4,50
1547,1547,Family-oriented and career-focused.,165,5,80
1548,1548,"Love reading, travel and good food.",185,6,80
1549,1549,"Love reading, travel and good food.",162,4,100
1550,1550,,188,1,80
1551,1551,Looking for a sincere life partner.,175,2,65
1552,1552,Family-oriented and career-focused.,165,6,80
1553,1553,Family-oriented and career-focused.,158,5,65
1554,1554,,183,5,80
1555,1555,"Love reading, travel and good food.",155,1,35
1556,1556,Simple person with strong values.,185,1,100
1557,1557,Family-oriented and career-focused.,186,2,90
1558,1558,Alhamdulillah for everything. Seeking a kind-hearted partner.,160,3,80
1559,1559,Simple person with strong values.,151,2,90
1560,1560,Family-oriented and career-focused.,167,0,80
1561,1561,"Love reading, travel and good food.",163,6,80
1562,1562,Simple person with strong values.,152,1,90
1563,1563,Alhamdulillah for everything. Seeking a kind-hearted partner.,174,3,80
1564,1564,,177,3,90
1565,1565,Family-oriented and career-focused.,186,4,90
1566,1566,"Love reading, travel and good food.",169,2,65
1567,1567,Alhamdulillah for everything. Seeking a kind-hearted partner.,152,2,90
1568,1568,,183,5,35
1569,1569,Simple person with strong values.,184,4,100
1570,1570,Simple person with strong values.,182,5,65
1571,1571,Alhamdulillah for everything. Seeking a kind-hearted partner.,188,5,80
1572,1572,Looking for a sincere life partner.,168,1,65
1573,1573,"Love reading, travel and good food.",180,3,90
1574,1574,,169,2,100
1575,1575,"Love reading, travel and good food.",181,2,80
1576,1576,,167,2,80
1577,1577,Looking for a sincere life partner.,157,4,100
1578,1578,Simple person with strong values.,159,4,65
1579,1579,Looking for a sincere life partner.,173,3,65
1580,1580,Family-oriented and career-focused.,173,3,80
1581,1581,Simple person with strong values.,166,3,80
1582,1582,Looking for a sincere life partner.,182,3,100
1583,1583,Looking for a sincere life partner.,184,6,65
1584,1584,"Love reading, travel and good food.",165,1,80
1585,1585,Alhamdulillah for everything. Seeking a kind-hearted partner.,165,3,80
1586,1586,Looking for a sincere life partner.,187,3,80
1587,1587,Alhamdulillah for everything. Seeking a kind-hearted partner.,182,0,90
1588,1588,Family-oriented and career-focused.,161,3,90
1589,1589,,156,3,50
1590,1590,Alhamdulillah for everything. Seeking a kind-hearted partner.,175,5,100
1591,1591,Simple person with strong values.,180,4,90
1592,1592,Alhamdulillah for everything. Seeking a kind-hearted partner.,172,4,35
1593,1593,Alhamdulillah for everything. Seeking a kind-hearted partner.,177,4,90
1594,1594,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,5,90
1595,1595,"Love reading, travel and good food.",182,1,35
1596,1596,Alhamdulillah for everything. Seeking a kind-hearted partner.,156,1,90
1597,1597,Simple person with strong values.,169,0,65
1598,1598,Simple person with strong values.,177,3,80
1599,1599,Simple person with strong values.,175,2,100
1600,1600,,157,6,80
1601,1601,Looking for a sincere life partner.,174,4,65
1602,1602,,166,4,90
1603,1603,"Love reading, travel and good food.",172,3,100
1604,1604,Looking for a sincere life partner.,166,5,90
1605,1605,Looking for a sincere life partner.,183,2,100
1606,1606,Simple person with strong values.,175,2,80
1607,1607,Looking for a sincere life partner.,178,6,80
1608,1608,Simple person with strong values.,171,1,65
1609,1609,,173,1,65
1610,1610,Simple person with strong values.,179,4,50
1611,1611,Looking for a sincere life partner.,178,4,50
1612,1612,,179,4,90
1613,1613,,188,5,65
1614,1614,"Love reading, travel and good food.",160,2,50
1615,1615,Simple person with strong values.,167,4,80
1616,1616,Family-oriented and career-focused.,177,5,90
1617,1617,Looking for a sincere life partner.,172,4,65
1618,1618,"Love reading, travel and good food.",165,2,80
1619,1619,,165,4,80
1620,1620,,161,1,80
1621,1621,Simple person with strong values.,163,2,90
1622,1622,,154,5,65
1623,1623,Alhamdulillah for everything. Seeking a kind-hearted partner.,182,3,50
1624,1624,Looking for a sincere life partner.,173,0,80
1625,1625,"Love reading, travel and good food.",181,5,50
1626,1626,Simple person with strong values.,174,6,65
1627,1627,Family-oriented and career-focused.,185,2,90
1628,1628,"Love reading, travel and good food.",178,4,80
1629,1629,"Love reading, travel and good food.",170,0,90
1630,1630,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,4,90
1631,1631,Simple person with strong values.,172,4,80
1632,1632,"Love reading, travel and good food.",173,5,65
1633,1633,"Love reading, travel and good food.",161,5,50
1634,1634,Simple person with strong values.,173,4,65
1635,1635,Simple person with strong values.,173,0,35
1636,1636,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,1,80
1637,1637,"Love reading, travel and good food.",188,3,80
1638,1638,Looking for a sincere life partner.,169,1,65
1639,1639,Family-oriented and career-focused.,173,6,80
1640,1640,Family-oriented and career-focused.,173,3,90
1641,1641,Looking for a sincere life partner.,173,3,50
1642,1642,Simple person with strong values.,156,6,35
1643,1643,Family-oriented and career-focused.,165,0,100
1644,1644,Looking for a sincere life partner.,186,5,65
1645,1645,Family-oriented and career-focused.,158,6,90
1646,1646,,170,1,100
1647,1647,Simple person with strong values.,171,4,100
1648,1648,,188,5,100
1649,1649,Simple person with strong values.,159,2,65
1650,1650,Family-oriented and career-focused.,164,5,90
1651,1651,"Love reading, travel and good food.",184,4,65
1652,1652,Simple person with strong values.,165,0,80
1653,1653,Alhamdulillah for everything. Seeking a kind-hearted partner.,166,3,80
1654,1654,"Love reading, travel and good food.",155,6,35
1655,1655,Family-oriented and career-focused.,168,4,90
1656,1656,"Love reading, travel and good food.",157,1,90
1657,1657,"Love reading, travel and good food.",152,2,65
1658,1658,"Love reading, travel and good food.",185,2,90
1659,1659,Looking for a sincere life partner.,170,5,90
1660,1660,,175,1,65
1661,1661,Alhamdulillah for everything. Seeking a kind-hearted partner.,188,0,65
1662,1662,"Love reading, travel and good food.",170,5,80
1663,1663,Simple person with strong values.,176,0,80
1664,1664,Looking for a sincere life partner.,166,3,100
1665,1665,,171,0,80
1666,1666,,183,5,100
1667,1667,Alhamdulillah for everything. Seeking a kind-hearted partner.,171,5,100
1668,1668,Alhamdulillah for everything. Seeking a kind-hearted partner.,173,1,50
1669,1669,Simple person with strong values.,154,5,90
1670,1670,Family-oriented and career-focused.,165,3,80
1671,1671,,167,4,90
1672,1672,Family-oriented and career-focused.,150,0,50
1673,1673,Family-oriented and career-focused.,177,3,100
1674,1674,"Love reading, travel and good food.",152,5,65
1675,1675,,169,0,80
1676,1676,Alhamdulillah for everything. Seeking a kind-hearted partner.,177,2,35
1677,1677,"Love reading, travel and good food.",165,1,50
1678,1678,Family-oriented and career-focused.,175,6,90
1679,1679,Family-oriented and career-focused.,167,0,35
1680,1680,"Love reading, travel and good food.",162,1,50
1681,1681,,155,6,35
1682,1682,Alhamdulillah for everything. Seeking a kind-hearted partner.,180,5,90
1683,1683,Looking for a sincere life partner.,173,3,35
1684,1684,Family-oriented and career-focused.,159,0,80
1685,1685,Simple person with strong values.,156,2,90
1686,1686,Looking for a sincere life partner.,173,2,90
1687,1687,Family-oriented and career-focused.,166,3,80
1688,1688,,167,1,65
1689,1689,Looking for a sincere life partner.,182,3,90
1690,1690,Simple person with strong values.,165,3,90
1691,1691,Looking for a sincere life partner.,182,4,80
1692,1692,Simple person with strong values.,161,3,100
1693,1693,"Love reading, travel and good food.",163,3,80
1694,1694,Looking for a sincere life partner.,176,5,90
1695,1695,Alhamdulillah for everything. Seeking a kind-hearted partner.,157,5,65
1696,1696,Simple person with strong values.,183,4,100
1697,1697,,152,0,80
1698,1698,"Love reading, travel and good food.",184,5,65
1699,1699,"Love reading, travel and good food.",180,4,80
1700,1700,Looking for a sincere life partner.,170,3,65
1701,1701,Family-oriented and career-focused.,171,0,80
1702,1702,Alhamdulillah for everything. Seeking a kind-hearted partner.,182,5,35
1703,1703,Alhamdulillah for everything. Seeking a kind-hearted partner.,169,2,65
1704,1704,"Love reading, travel and good food.",176,2,65
1705,1705,Alhamdulillah for everything. Seeking a kind-hearted partner.,187,1,50
1706,1706,Family-oriented and career-focused.,167,5,80
1707,1707,Simple person with strong values.,151,3,50
1708,1708,,155,6,90
1709,1709,Looking for a sincere life partner.,150,4,90
1710,1710,Looking for a sincere life partner.,173,3,90
1711,1711,Looking for a sincere life partner.,187,1,90
1712,1712,Simple person with strong values.,181,4,65
1713,1713,,162,4,90
1714,1714,Looking for a sincere life partner.,180,1,50
1715,1715,Looking for a sincere life partner.,162,3,100
1716,1716,,171,6,100
1717,1717,,172,1,65
1718,1718,Alhamdulillah for everything. Seeking a kind-hearted partner.,163,1,35
1719,1719,,150,3,80
1720,1720,Simple person with strong values.,163,1,80
1721,1721,"Love reading, travel and good food.",172,5,80
1722,1722,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,2,50
1723,1723,Alhamdulillah for everything. Seeking a kind-hearted partner.,170,6,80
1724,1724,Alhamdulillah for everything. Seeking a kind-hearted partner.,168,4,90
1725,1725,"Love reading, travel and good food.",157,2,65
1726,1726,Family-oriented and career-focused.,177,6,90
1727,1727,Looking for a sincere life partner.,171,0,90
1728,1728,,150,2,80
1729,1729,Looking for a sincere life partner.,151,2,100
1730,1730,Alhamdulillah for everything. Seeking a kind-hearted partner.,168,4,80
1731,1731,Looking for a sincere life partner.,172,4,80
1732,1732,"Love reading, travel and good food.",165,2,90
1733,1733,"Love reading, travel and good food.",176,6,65
1734,1734,Family-oriented and career-focused.,171,1,90
1735,1735,Family-oriented and career-focused.,174,6,100
1736,1736,Looking for a sincere life partner.,168,2,80
1737,1737,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,2,90
1738,1738,"Love reading, travel and good food.",171,3,65
1739,1739,Family-oriented and career-focused.,152,2,65
1740,1740,Family-oriented and career-focused.,168,2,80
1741,1741,,187,3,80
1742,1742,,185,6,65
1743,1743,Simple person with strong values.,180,0,80
1744,1744,"Love reading, travel and good food.",177,3,65
1745,1745,Simple person with strong values.,150,3,50
1746,1746,Alhamdulillah for everything. Seeking a kind-hearted partner.,185,3,90
1747,1747,"Love reading, travel and good food.",166,4,80
1748,1748,,183,1,90
1749,1749,Looking for a sincere life partner.,182,3,65
1750,1750,Alhamdulillah for everything. Seeking a kind-hearted partner.,181,1,80
1751,1751,Family-oriented and career-focused.,156,2,50
1752,1752,"Love reading, travel and good food.",186,5,65
1753,1753,Looking for a sincere life partner.,162,2,50
1754,1754,,179,4,65
1755,1755,Family-oriented and career-focused.,164,5,50
1756,1756,,162,2,90
1757,1757,Family-oriented and career-focused.,153,0,65
1758,1758,Simple person with strong values.,179,4,50
1759,1759,Simple person with strong values.,167,3,35
1760,1760,,170,0,35
1761,1761,Simple person with strong values.,179,4,100
1762,1762,Simple person with strong values.,180,3,80
1763,1763,Family-oriented and career-focused.,168,1,80
1764,1764,Family-oriented and career-focused.,151,1,80
1765,1765,Family-oriented and career-focused.,182,6,65
1766,1766,,174,5,80
1767,1767,Looking for a sincere life partner.,168,4,100
1768,1768,Alhamdulillah for everything. Seeking a kind-hearted partner.,172,2,90
1769,1769,Simple person with strong values.,174,0,80
1770,1770,Looking for a sincere life partner.,183,4,65
1771,1771,,164,3,90
1772,1772,"Love reading, travel and good food.",167,3,90
1773,1773,Simple person with strong values.,160,3,100
1774,1774,Family-oriented and career-focused.,165,3,35
1775,1775,,164,4,100
1776,1776,Simple person with strong values.,177,1,90
1777,1777,,150,0,80
1778,1778,Simple person with strong values.,173,0,80
1779,1779,"Love reading, travel and good food.",186,3,50
1780,1780,Alhamdulillah for everything. Seeking a kind-hearted partner.,183,2,50
1781,1781,Simple person with strong values.,169,3,65
1782,1782,Family-oriented and career-focused.,169,3,65
1783,1783,,169,3,80
1784,1784,Family-oriented and career-focused.,169,1,100
1785,1785,Alhamdulillah for everything. Seeking a kind-hearted partner.,175,0,35
1786,1786,"Love reading, travel and good food.",165,0,100
1787,1787,"Love reading, travel and good food.",166,0,90
1788,1788,Family-oriented and career-focused.,165,3,50
1789,1789,,162,4,80
1790,1790,,170,1,100
1791,1791,Looking for a sincere life partner.,171,0,100
1792,1792,,167,2,90
1793,1793,"Love reading, travel and good food.",170,3,100
1794,1794,Simple person with strong values.,162,2,65
1795,1795,"Love reading, travel and good food.",172,6,35
1796,1796,,165,4,50
1797,1797,Family-oriented and career-focused.,188,5,90
1798,1798,,174,6,90
1799,1799,"Love reading, travel and good food.",163,4,65
